date_time,ms_played,minutes_played,country,episode_name,show_name,album_name,track_name,artist_name,skipped,type
2021-02-22 21:47:08+00:00,54983,0.916383333,NZ,"Day 44: ""Goodbye"" in Cantonese",Learn Cantonese Daily,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-22 21:48:35+00:00,86191,1.436516667,NZ,Day 45: School in Cantonese,Learn Cantonese Daily,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-22 21:49:56+00:00,80246,1.337433333,NZ,Day 46: How to say different languages in Cantonese,Learn Cantonese Daily,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-22 21:51:28+00:00,92135,1.535583333,NZ,"Day 47: ""Where is the bathroom"" in Cantonese",Learn Cantonese Daily,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-22 21:53:19+00:00,109968,1.8328,NZ,Day 48: How to ask someone out in Cantonese,Learn Cantonese Daily,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-22 21:54:14+00:00,54983,0.916383333,NZ,Day 49: How to describe appearance in Cantonese,Learn Cantonese Daily,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-22 21:56:02+00:00,106996,1.783266667,NZ,"Day 50: ""Why do you want to learn Cantonese"" in Cantonese",Learn Cantonese Daily,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-22 21:57:09+00:00,66872,1.114533333,NZ,Day 51: Free Cantonese Class in New York City,Learn Cantonese Daily,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-22 21:58:08+00:00,57955,0.965916667,NZ,Day 52: How to ask for directions in Cantonese,Learn Cantonese Daily,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-22 21:59:05+00:00,56469,0.94115,NZ,"Day 53: ""Happy Thanksgiving""  in Cantonese",Learn Cantonese Daily,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-22 22:00:24+00:00,78760,1.312666667,NZ,Day 54: Black Friday in Cantonese,Learn Cantonese Daily,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-22 22:01:18+00:00,53497,0.891616667,NZ,"Day 55: ""I am looking for...""  in Cantonese",Learn Cantonese Daily,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-22 22:02:16+00:00,57955,0.965916667,NZ,"Day 56: ""...is boring"" in Cantonese",Learn Cantonese Daily,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-22 22:03:21+00:00,63899,1.064983333,NZ,"Day 57: ""I feel stressed"" in Cantonese",Learn Cantonese Daily,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-22 22:05:02+00:00,101051,1.684183333,NZ,Day 58: Family members in Cantonese,Learn Cantonese Daily,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-22 22:06:13+00:00,69844,1.164066667,NZ,Day 59: Comparison in Cantonese,Learn Cantonese Daily,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-22 22:06:25+00:00,10591,0.176516667,NZ,Day 60: Happy New Year in Cantonese,Learn Cantonese Daily,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-23 23:11:33+00:00,3195444,53.2574,NZ,EP08｜迷惘是禮物，創業找分母,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-23 23:31:19+00:00,6528,0.1088,NZ,EP01｜有空錄 Podcast 的腦闆都是企業邊緣人,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-24 00:37:12+00:00,2910066,48.5011,NZ,EP08｜迷惘是禮物，創業找分母,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-24 04:40:27+00:00,2585856,43.0976,NZ,EP07｜在家裡玩師兄師姐的遊戲 ft. 小啦（下）,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-25 19:27:41+00:00,2389913,39.83188333,NZ,EP08｜迷惘是禮物，創業找分母,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-25 19:36:24+00:00,520470,8.6745,NZ,EP08｜迷惘是禮物，創業找分母,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-25 19:37:57+00:00,14826,0.2471,NZ,EP01｜有空錄 Podcast 的腦闆都是企業邊緣人,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-25 19:41:18+00:00,201621,3.36035,NZ,EP08｜迷惘是禮物，創業找分母,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-25 20:42:10+00:00,3651221,60.85368333,NZ,SP1｜吳姍儒Sandy：理解天賦，就能懂得諒解自己,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-25 20:42:17+00:00,7018,0.116966667,NZ,EP1｜聶雲(上)：主持20年，表達的精髓在「聽」不在「說」,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-25 20:42:20+00:00,2517,0.04195,NZ,EP1 | 聶雲(下)：別緊抓著過去的好壞，專注面對眼前這一刻,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-25 21:21:13+00:00,2333989,38.89981667,NZ,EP1｜聶雲(上)：主持20年，表達的精髓在「聽」不在「說」,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-25 21:59:31+00:00,1879469,31.32448333,NZ,EP1 | 聶雲(下)：別緊抓著過去的好壞，專注面對眼前這一刻,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-25 22:00:49+00:00,76186,1.269766667,NZ,EP2｜葉揚：生活讓人手忙腳亂，但人生依然可以生趣盎然,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-25 22:23:29+00:00,1359957,22.66595,NZ,EP6 | 從「心」看人生，朱芯儀：「衡量人生的尺，該著重過程而非結果」,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-25 23:28:34+00:00,3630762,60.5127,NZ,SP1｜吳姍儒Sandy：理解天賦，就能懂得諒解自己,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-25 23:34:26+00:00,351872,5.864533333,NZ,SP2 | 艾爾文：追求的過程，就是完整自己的開始,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-25 23:46:01+00:00,694783,11.57971667,NZ,EP7 | 找到過往痛苦的意義，許律：「旅行路上，我們練習『相信』」,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-25 23:46:12+00:00,10943,0.182383333,NZ,EP2｜葉揚：生活讓人手忙腳亂，但人生依然可以生趣盎然,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-26 00:25:12+00:00,2340989,39.01648333,NZ,EP1｜聶雲(上)：主持20年，表達的精髓在「聽」不在「說」,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-26 00:25:18+00:00,4473,0.07455,NZ,EP1 | 聶雲(下)：別緊抓著過去的好壞，專注面對眼前這一刻,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-26 01:25:38+00:00,3375474,56.2579,NZ,EP4 | 地球孤兒的故事，白心儀：「有些事現在不做，以後就沒機會了」,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-26 01:28:58+00:00,198277,3.304616667,NZ,EP5 | 褚士瑩：野蠻生長，不只是放任，更是釐清對自己的期待,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-26 01:31:44+00:00,165482,2.758033333,NZ,Ep68－才讀韓國文學書第一本就那麼沉重-82年生的金智英,文學嚼一錠Literature,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-26 01:40:51+00:00,547317,9.12195,NZ,Ep29－金庸筆下到底是寫武俠？還是職場閒暇？,文學嚼一錠Literature,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-26 01:47:57+00:00,425430,7.0905,NZ,Ep30－金庸筆下內化的力量！,文學嚼一錠Literature,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-26 01:56:15+00:00,497014,8.283566667,NZ,Ep31－有種癢叫「出國癢」，出國不搞塞搞溜，聽完這集很療癒（上）,文學嚼一錠Literature,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-26 02:04:02+00:00,467330,7.788833333,NZ,Ep2-大錯特錯！？鄭愁予丟個錯誤也那麼成功。,文學嚼一錠Literature,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-26 02:04:41+00:00,36958,0.615966667,NZ,Ep3-玩遊戲怎麼會寂寞？《寂寞的遊戲》一書,文學嚼一錠Literature,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-26 02:58:23+00:00,3223018,53.71696667,NZ,EP03｜不能去旅行那就來一趟中年之旅吧,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-26 03:27:37+00:00,1754062,29.23436667,NZ,EP04｜鹽埕區十大傑出青年,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-26 03:30:06+00:00,141620,2.360333333,NZ,EP04.5｜過年視同作戰，請大家好好聊天,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-26 03:39:40+00:00,526701,8.77835,NZ,EP05｜耍廢藝術家的時間管理哲學,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-26 04:27:05+00:00,2149799,35.82998333,NZ,EP8 | 人生亂流生存指南——詹斯敦：「亂流過後，看見更好的自己」,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-26 05:39:39+00:00,3730477,62.17461667,NZ,SP1｜吳姍儒Sandy：理解天賦，就能懂得諒解自己,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-26 06:01:19+00:00,605498,10.09163333,NZ,SP2 | 艾爾文：追求的過程，就是完整自己的開始,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-26 07:32:01+00:00,959253,15.98755,NZ,EP5 | 褚士瑩：野蠻生長，不只是放任，更是釐清對自己的期待,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-26 07:32:10+00:00,7829,0.130483333,NZ,EP5 | 褚士瑩：野蠻生長，不只是放任，更是釐清對自己的期待,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-02-28 06:01:34+00:00,2435029,40.58381667,NZ,EP09｜你是投資，還是投機？,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-03 05:43:53+00:00,179669,2.994483333,NZ,序篇 | 2021年，從保護你的「頻寬」開始,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-03 05:43:56+00:00,2794,0.046566667,NZ,序篇 | 2021年，從保護你的「頻寬」開始,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-04 01:14:20+00:00,2555062,42.58436667,NZ,EP10｜從伙房兵到法餐南霸天，主廚到底想什麼？ft. 簡天才（上）,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-07 06:17:07+00:00,1922218,32.03696667,NZ,EP11｜買了兩百萬的盤子到底算不算被貢潘仔？ ft. 簡天才（下）,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-07 22:30:06+00:00,870037,14.50061667,NZ,SP3 | 曾寶儀：修行，是在離開蒲團的日常中,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-07 22:30:24+00:00,3989,0.066483333,NZ,SP3 | 曾寶儀：修行，是在離開蒲團的日常中,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-07 23:35:24+00:00,3163496,52.72493333,NZ,EP12｜家己的命運，家己來擔 ft. 王秀麗（上）,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-08 04:54:10+00:00,99797,1.663283333,NZ,EP01｜有空錄 Podcast 的腦闆都是企業邊緣人,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-08 20:26:41+00:00,1744192,29.06986667,NZ,EP12｜家己的命運，家己來擔 ft. 王秀麗（上）,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-08 21:48:38+00:00,3262814,54.38023333,NZ,EP12｜家己的命運，家己來擔 ft. 王秀麗（上）,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-08 23:52:50+00:00,2613312,43.5552,NZ,SP3 | 曾寶儀：修行，是在離開蒲團的日常中,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-09 03:29:41+00:00,2566250,42.77083333,NZ,SP1｜吳姍儒Sandy：理解天賦，就能懂得諒解自己,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-09 03:31:33+00:00,107285,1.788083333,NZ,EP12｜家己的命運，家己來擔 ft. 王秀麗（上）,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-09 03:50:04+00:00,1112701,18.54501667,NZ,SP1｜吳姍儒Sandy：理解天賦，就能懂得諒解自己,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-09 03:50:34+00:00,28473,0.47455,NZ,SP2 | 艾爾文：追求的過程，就是完整自己的開始,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-09 23:55:43+00:00,505151,8.419183333,NZ,EP1｜聶雲(上)：主持20年，表達的精髓在「聽」不在「說」,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-10 00:45:58+00:00,3011552,50.19253333,NZ,EP13｜橫豎命一條，何不做你想做的事 ft. 王秀麗（下）,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-10 19:52:46+00:00,267477,4.45795,NZ,昨日的美食：耍廢才是下廚王道｜料理人、廚房廢寶Soac,CITY BOY 的使用說明書,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-10 21:17:22+00:00,3226341,53.77235,NZ,昨日的美食：耍廢才是下廚王道｜料理人、廚房廢寶Soac,CITY BOY 的使用說明書,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-11 00:37:45+00:00,99477,1.65795,NZ,展覽控：策展、看展，關於展覽二三事｜策展人、啟藝執行長梁浩軒（Ocean）,CITY BOY 的使用說明書,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-11 22:13:24+00:00,3493825,58.23041667,NZ,昨日的美食：耍廢才是下廚王道｜料理人、廚房廢寶Soac,CITY BOY 的使用說明書,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-12 20:51:11+00:00,1750272,29.1712,NZ,用你問我答來暖身,CITY BOY 的使用說明書,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-12 20:51:13+00:00,1493,0.024883333,NZ,用你問我答來暖身,CITY BOY 的使用說明書,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-14 18:24:57+00:00,969130,16.15216667,NZ,EP14｜那～蔡老師這個東西有沒有辦法修？ ft. 蔡舜任（上）,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-14 19:06:48+00:00,1415372,23.58953333,NZ,EP14｜那～蔡老師這個東西有沒有辦法修？ ft. 蔡舜任（上）,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-14 19:23:32+00:00,1006869,16.78115,NZ,EP14｜那～蔡老師這個東西有沒有辦法修？ ft. 蔡舜任（上）,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-14 20:15:50+00:00,3135680,52.26133333,NZ,EP15｜修復師就像是人體 Photoshop ft. 蔡舜任（下）,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-14 20:34:52+00:00,3135680,52.26133333,NZ,EP15｜修復師就像是人體 Photoshop ft. 蔡舜任（下）,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-14 20:56:46+00:00,2458111,40.96851667,NZ,EP14｜那～蔡老師這個東西有沒有辦法修？ ft. 蔡舜任（上）,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-14 23:33:19+00:00,7837314,130.6219,NZ,EP15｜修復師就像是人體 Photoshop ft. 蔡舜任（下）,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-14 23:34:20+00:00,341,0.005683333,NZ,EP01｜有空錄 Podcast 的腦闆都是企業邊緣人,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-14 23:54:04+00:00,1184668,19.74446667,NZ,EP15｜修復師就像是人體 Photoshop ft. 蔡舜任（下）,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-15 00:12:32+00:00,821376,13.6896,NZ,EP01｜有空錄 Podcast 的腦闆都是企業邊緣人,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-15 00:59:20+00:00,2807381,46.78968333,NZ,SP4 | 選擇你的人生視角，劉軒：「情緒是雲，而你是那片天空」,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-15 01:26:24+00:00,1623381,27.05635,NZ,SP3 | 曾寶儀：修行，是在離開蒲團的日常中,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-15 01:49:07+00:00,1364375,22.73958333,NZ,EP9 | 探索天賦How-to——個人優勢檢測工具超實用解析,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-15 02:24:04+00:00,2096155,34.93591667,NZ,SP3 | 曾寶儀：修行，是在離開蒲團的日常中,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-15 02:24:56+00:00,51486,0.8581,NZ,SP4 | 選擇你的人生視角，劉軒：「情緒是雲，而你是那片天空」,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-15 03:45:43+00:00,2560890,42.6815,NZ,獨處時光：關於一個人的習慣、旅行與嗜好｜創作歌手鄭宜農,CITY BOY 的使用說明書,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-15 03:46:45+00:00,61788,1.0298,NZ,SP4 | 選擇你的人生視角，劉軒：「情緒是雲，而你是那片天空」,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-15 03:47:04+00:00,18018,0.3003,NZ,SP3 | 曾寶儀：修行，是在離開蒲團的日常中,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-15 06:11:52+00:00,2652383,44.20638333,NZ,SP4 | 選擇你的人生視角，劉軒：「情緒是雲，而你是那片天空」,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-15 06:44:31+00:00,1872147,31.20245,NZ,EP09｜你是投資，還是投機？,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-15 07:31:06+00:00,2783057,46.38428333,NZ,EP12｜家己的命運，家己來擔 ft. 王秀麗（上）,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-15 09:03:06+00:00,3011552,50.19253333,NZ,EP13｜橫豎命一條，何不做你想做的事 ft. 王秀麗（下）,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-15 09:10:11+00:00,425068,7.084466667,NZ,EP14｜那～蔡老師這個東西有沒有辦法修？ ft. 蔡舜任（上）,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-15 09:10:13+00:00,521,0.008683333,NZ,EP15｜修復師就像是人體 Photoshop ft. 蔡舜任（下）,腦闆想什麼？,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-15 18:25:51+00:00,698602,11.64336667,NZ,SP4 | 選擇你的人生視角，劉軒：「情緒是雲，而你是那片天空」,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
2021-03-15 18:46:00+00:00,1075083,17.91805,NZ,SP4 | 選擇你的人生視角，劉軒：「情緒是雲，而你是那片天空」,劉軒的How to人生學,No Album Name,No Track Name,No Artist Name,FALSE,Podcast Show
